worker_id,vehicle_type,experience_days,avg_daily_orders,avg_daily_earnings,active_hours_per_day,zone_id,city,state,zone_type,season,rainfall_mm,aqi,temperature,humidity,order_volatility,earnings_volatility,recent_disruption_rate,risk_score,premium_inr
wkr_10143,car,386,8.8,690.55,7.3,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Monsoon,0.69,126.0,31.4,94.8,0.228,0.206,0.156,0.0993,22.98
wkr_10144,bike,861,5.9,319.73,9.8,zone_coimbatore_tier2,Coimbatore,Tamil Nadu,tier2,Winter,0.71,72.0,24.2,42.0,0.2,0.221,0.326,0.1188,23.56
wkr_10145,bike,617,8.3,474.38,6.2,zone_jaipur_dry,Jaipur,Rajasthan,dry,Summer,0.22,120.0,46.8,20.1,0.18,0.212,0.382,0.1309,23.93
wkr_10146,car,1272,17.2,961.46,8.4,zone_delhi_pollution_heavy,Delhi,Delhi,pollution_heavy,Monsoon,15.95,173.0,29.9,89.3,0.307,0.297,0.49,0.301,29.03
wkr_10147,bike,934,12.2,897.99,6.6,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Monsoon,5.43,73.0,26.6,77.6,0.198,0.172,0.304,0.1768,25.3
wkr_10148,two_wheeler,1076,12.0,630.55,7.5,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Winter,0.16,80.0,21.6,15.9,0.43,0.474,0.337,0.2051,26.15
wkr_10149,two_wheeler,1379,10.2,508.84,8.1,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Winter,0.35,146.0,18.7,33.2,0.166,0.156,0.333,0.191,25.73
wkr_10150,car,1389,17.3,1413.85,9.6,zone_mumbai_coastal,Mumbai,Maharashtra,coastal,Monsoon,139.49,57.0,28.5,97.4,0.334,0.335,0.397,0.5419,36.26
wkr_10151,bike,221,14.5,813.31,8.8,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Winter,2.0,66.0,19.0,42.6,0.156,0.176,0.121,0.0661,21.98
wkr_10152,bike,490,15.7,730.3,7.3,zone_delhi_pollution_heavy,Delhi,Delhi,pollution_heavy,Winter,0.44,405.0,17.9,46.1,0.169,0.157,0.523,0.3572,30.72
wkr_10153,two_wheeler,124,15.8,871.51,6.9,zone_delhi_pollution_heavy,Delhi,Delhi,pollution_heavy,Summer,1.08,263.0,40.6,26.0,0.162,0.137,0.366,0.2526,27.58
wkr_10154,car,179,11.9,854.31,11.0,zone_delhi_pollution_heavy,Delhi,Delhi,pollution_heavy,Monsoon,7.6,190.0,28.0,78.7,0.307,0.255,0.369,0.258,27.74
wkr_10155,car,1208,16.0,1090.18,8.4,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Monsoon,0.05,90.0,29.5,47.2,0.366,0.308,0.096,0.1295,23.89
wkr_10156,car,816,16.7,843.68,9.1,zone_delhi_pollution_heavy,Delhi,Delhi,pollution_heavy,Winter,1.14,352.0,20.9,54.0,0.254,0.272,0.313,0.296,28.88
wkr_10157,two_wheeler,332,16.1,1018.88,7.7,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Monsoon,1.71,61.0,28.0,50.6,0.391,0.351,0.104,0.1324,23.97
wkr_10158,two_wheeler,248,7.6,438.35,6.6,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Winter,1.32,111.0,15.6,49.2,0.285,0.251,0.144,0.1671,25.01
wkr_10159,two_wheeler,1455,20.8,556.1,9.4,zone_pune_urban,Pune,Maharashtra,urban,Summer,1.76,155.0,35.7,47.6,0.121,0.131,0.374,0.1804,25.41
wkr_10160,two_wheeler,1171,5.0,272.14,4.8,zone_jaipur_dry,Jaipur,Rajasthan,dry,Monsoon,5.22,113.0,31.6,52.2,0.334,0.302,0.153,0.1576,24.73
wkr_10161,bike,303,19.0,1031.43,7.4,zone_delhi_pollution_heavy,Delhi,Delhi,pollution_heavy,Summer,0.68,196.0,41.6,23.3,0.418,0.494,0.493,0.3068,29.2
wkr_10162,car,1174,8.2,517.47,5.7,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Winter,0.02,126.0,24.4,36.6,0.268,0.28,0.083,0.1336,24.01
wkr_10163,bike,1284,14.8,655.78,6.1,zone_coimbatore_tier2,Coimbatore,Tamil Nadu,tier2,Monsoon,0.03,122.0,25.8,74.1,0.33,0.293,0.185,0.1316,23.95
wkr_10164,bike,1152,14.2,641.29,12.9,zone_indore_tier2,Indore,Madhya Pradesh,tier2,Winter,0.27,72.0,15.6,47.8,0.714,0.621,0.192,0.1392,24.18
wkr_10165,car,1002,16.6,1070.98,8.0,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Summer,0.05,143.0,36.9,18.1,0.254,0.21,0.276,0.1778,25.33
wkr_10166,two_wheeler,1335,9.4,507.3,13.2,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Monsoon,0.03,124.0,29.8,50.5,0.478,0.546,0.239,0.1918,25.75
wkr_10167,bike,1313,19.1,761.66,10.0,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Winter,0.07,203.0,24.0,44.1,0.299,0.291,0.144,0.1692,25.08
wkr_10168,bike,188,11.6,468.22,5.8,zone_delhi_pollution_heavy,Delhi,Delhi,pollution_heavy,Monsoon,6.92,220.0,27.6,71.7,0.507,0.568,0.278,0.2849,28.55
wkr_10169,two_wheeler,586,19.0,1270.78,11.0,zone_indore_tier2,Indore,Madhya Pradesh,tier2,Monsoon,2.27,117.0,30.6,83.0,0.302,0.313,0.33,0.1986,25.96
wkr_10170,car,195,21.6,1097.62,9.6,zone_hyderabad_urban,Hyderabad,Telangana,urban,Monsoon,9.63,180.0,29.4,73.9,0.375,0.328,0.202,0.2349,27.05
wkr_10171,two_wheeler,814,20.8,1137.96,7.0,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Summer,2.36,96.0,40.0,40.8,0.121,0.129,0.244,0.1079,23.24
wkr_10172,car,468,15.1,1340.68,9.1,zone_indore_tier2,Indore,Madhya Pradesh,tier2,Summer,2.4,87.0,33.9,22.7,0.178,0.189,0.166,0.1335,24.01
wkr_10173,bike,707,13.4,761.49,7.4,zone_mumbai_coastal,Mumbai,Maharashtra,coastal,Monsoon,96.49,35.0,32.0,100.0,0.421,0.397,0.577,0.5692,37.08
wkr_10174,bike,157,20.4,754.32,10.9,zone_jaipur_dry,Jaipur,Rajasthan,dry,Monsoon,2.93,65.0,25.1,62.7,0.362,0.354,0.057,0.0948,22.84
wkr_10175,bike,1226,17.5,1012.26,11.1,zone_delhi_pollution_heavy,Delhi,Delhi,pollution_heavy,Monsoon,11.25,182.0,31.5,78.5,0.597,0.702,0.273,0.288,28.64
wkr_10176,car,809,17.6,1423.96,5.4,zone_indore_tier2,Indore,Madhya Pradesh,tier2,Summer,2.02,110.0,34.8,24.7,0.452,0.513,0.387,0.2532,27.59
wkr_10177,bike,641,30.3,1274.72,6.0,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Summer,0.13,131.0,39.5,10.0,0.36,0.382,0.178,0.1731,25.19
wkr_10178,car,1148,19.2,1033.84,7.3,zone_pune_urban,Pune,Maharashtra,urban,Monsoon,88.38,84.0,27.0,90.1,0.407,0.485,0.376,0.4969,34.91
wkr_10179,bike,479,13.5,961.75,8.7,zone_coimbatore_tier2,Coimbatore,Tamil Nadu,tier2,Summer,0.15,71.0,32.9,31.6,0.229,0.271,0.294,0.1098,23.29
wkr_10180,bike,89,16.9,465.3,7.1,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Monsoon,4.45,130.0,26.6,73.2,0.537,0.602,0.393,0.2563,27.69
wkr_10181,car,1420,14.7,612.39,8.5,zone_pune_urban,Pune,Maharashtra,urban,Monsoon,4.8,148.0,26.0,85.6,0.312,0.321,0.29,0.2328,26.99
wkr_10182,two_wheeler,987,17.9,656.23,9.4,zone_pune_urban,Pune,Maharashtra,urban,Winter,2.2,132.0,23.4,59.8,0.289,0.278,0.216,0.1919,25.76
wkr_10183,car,85,5.2,383.33,6.9,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Winter,3.03,70.0,16.3,55.7,0.027,0.028,0.081,0.0581,21.74
wkr_10184,car,1387,17.0,917.14,6.3,zone_pune_urban,Pune,Maharashtra,urban,Winter,3.5,160.0,17.9,58.5,0.139,0.121,0.126,0.1486,24.46
wkr_10185,car,907,18.4,941.78,5.8,zone_chennai_coastal,Chennai,Tamil Nadu,coastal,Summer,0.61,91.0,40.7,37.5,0.05,0.058,0.201,0.0921,22.76
wkr_10186,two_wheeler,132,14.7,708.98,6.5,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Monsoon,102.98,100.0,30.3,88.2,0.674,0.676,0.249,0.5504,36.51
wkr_10187,bike,463,20.3,659.33,8.0,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Monsoon,0.38,143.0,30.9,74.0,0.099,0.108,0.157,0.1172,23.51
wkr_10188,bike,806,12.8,473.82,8.7,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Monsoon,7.94,68.0,29.7,63.3,0.311,0.333,0.398,0.2251,26.75
wkr_10189,bike,197,15.6,405.78,7.1,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Monsoon,18.88,179.0,31.7,70.3,0.2,0.175,0.446,0.2876,28.63
wkr_10190,car,1134,14.0,626.46,9.3,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Summer,0.36,114.0,40.8,10.0,0.299,0.337,0.063,0.0996,22.99
wkr_10191,two_wheeler,1361,19.7,1229.86,11.5,zone_chennai_coastal,Chennai,Tamil Nadu,coastal,Monsoon,62.61,43.0,31.4,90.6,0.234,0.216,0.396,0.3475,30.42
wkr_10192,two_wheeler,93,19.6,867.36,12.0,zone_mumbai_coastal,Mumbai,Maharashtra,coastal,Winter,2.68,70.0,22.3,71.4,0.327,0.337,0.235,0.1622,24.87
wkr_10193,two_wheeler,1302,14.5,948.64,5.9,zone_delhi_pollution_heavy,Delhi,Delhi,pollution_heavy,Summer,1.81,261.0,36.2,22.0,0.071,0.085,0.191,0.1569,24.71
wkr_10194,two_wheeler,999,12.9,523.42,6.3,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Summer,1.72,88.0,38.1,41.2,0.3,0.296,0.665,0.2484,27.45
wkr_10195,car,476,11.7,752.8,10.5,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Summer,3.47,88.0,35.8,44.3,0.627,0.666,0.164,0.1782,25.35
wkr_10196,bike,785,17.2,886.58,8.1,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Winter,0.02,173.0,15.7,24.2,0.464,0.44,0.159,0.1863,25.59
wkr_10197,car,264,9.7,679.46,7.4,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Winter,0.5,41.0,21.6,53.2,0.295,0.322,0.042,0.0834,22.5
wkr_10198,two_wheeler,1215,18.5,993.05,8.5,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Monsoon,137.03,40.0,27.8,100.0,0.464,0.461,0.294,0.5195,35.58
wkr_10199,car,1417,15.7,1038.45,4.1,zone_chennai_coastal,Chennai,Tamil Nadu,coastal,Monsoon,131.1,77.0,27.3,81.0,0.343,0.291,0.375,0.555,36.65
wkr_10200,car,436,22.9,980.68,5.4,zone_pune_urban,Pune,Maharashtra,urban,Monsoon,2.62,104.0,28.8,80.4,0.163,0.17,0.447,0.1877,25.63
wkr_10201,car,1314,17.5,1412.39,6.8,zone_mumbai_coastal,Mumbai,Maharashtra,coastal,Winter,0.04,58.0,19.2,56.8,0.238,0.284,0.168,0.0965,22.9
wkr_10202,car,647,16.7,1199.34,4.5,zone_delhi_pollution_heavy,Delhi,Delhi,pollution_heavy,Summer,0.94,232.0,36.9,47.1,0.428,0.419,0.424,0.3066,29.2
wkr_10203,two_wheeler,1189,2.0,220.18,7.3,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Winter,0.18,107.0,18.9,50.6,0.441,0.363,0.208,0.1373,24.12
wkr_10204,car,907,12.9,920.96,7.8,zone_chennai_coastal,Chennai,Tamil Nadu,coastal,Monsoon,60.35,59.0,26.4,100.0,0.53,0.5,0.319,0.3933,31.8
wkr_10205,two_wheeler,1066,16.5,694.65,5.6,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Monsoon,66.88,148.0,31.9,73.9,0.54,0.525,0.335,0.487,34.61
wkr_10206,two_wheeler,890,10.1,838.71,4.2,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Monsoon,12.19,128.0,29.8,90.6,0.142,0.152,0.383,0.2327,26.98
wkr_10207,bike,771,22.6,1141.57,11.3,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Summer,0.13,143.0,41.9,10.0,0.379,0.355,0.42,0.2493,27.48
wkr_10208,car,343,9.9,549.66,7.9,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Monsoon,0.42,113.0,25.6,76.5,0.266,0.266,0.067,0.1334,24.0
wkr_10209,car,1098,25.3,1634.15,4.7,zone_pune_urban,Pune,Maharashtra,urban,Summer,2.51,121.0,36.1,24.3,0.32,0.256,0.435,0.2084,26.25
wkr_10210,car,1132,17.9,1400.99,6.6,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Monsoon,5.86,117.0,25.1,88.2,0.2,0.192,0.489,0.244,27.32
wkr_10211,bike,1243,18.6,624.16,9.8,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Monsoon,1.32,62.0,25.0,69.0,0.136,0.141,0.337,0.1122,23.37
wkr_10212,two_wheeler,207,18.6,491.65,6.8,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Monsoon,8.81,154.0,26.2,94.7,0.31,0.265,0.213,0.2307,26.92
wkr_10213,two_wheeler,981,21.6,866.42,6.2,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Monsoon,21.0,202.0,29.9,87.5,0.677,0.576,0.49,0.4497,33.49
wkr_10214,car,806,7.7,476.51,6.7,zone_coimbatore_tier2,Coimbatore,Tamil Nadu,tier2,Winter,0.79,73.0,16.1,51.7,0.188,0.194,0.127,0.1041,23.12
wkr_10215,bike,695,26.8,1074.71,6.4,zone_hyderabad_urban,Hyderabad,Telangana,urban,Summer,2.42,158.0,36.7,25.7,0.092,0.102,0.341,0.1415,24.24
wkr_10216,two_wheeler,756,16.1,1045.66,5.6,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Monsoon,42.83,76.0,27.6,86.6,0.179,0.19,0.29,0.2908,28.72
wkr_10217,bike,1250,32.2,1291.78,9.0,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Monsoon,2.03,135.0,27.8,78.5,0.273,0.256,0.217,0.1749,25.25
wkr_10218,car,50,19.0,995.15,8.4,zone_indore_tier2,Indore,Madhya Pradesh,tier2,Monsoon,7.57,80.0,29.0,92.7,0.219,0.216,0.22,0.176,25.28
wkr_10219,two_wheeler,524,11.5,734.41,8.9,zone_jaipur_dry,Jaipur,Rajasthan,dry,Summer,1.42,65.0,39.9,28.6,0.217,0.176,0.167,0.1101,23.3
wkr_10220,bike,1167,16.2,652.86,6.8,zone_indore_tier2,Indore,Madhya Pradesh,tier2,Monsoon,7.19,55.0,28.1,86.1,0.18,0.186,0.302,0.1782,25.35
wkr_10221,bike,1352,21.3,1044.75,6.9,zone_delhi_pollution_heavy,Delhi,Delhi,pollution_heavy,Winter,0.53,489.0,22.8,52.0,0.281,0.25,0.474,0.4183,32.55
wkr_10222,bike,65,13.2,699.65,6.8,zone_indore_tier2,Indore,Madhya Pradesh,tier2,Monsoon,3.39,89.0,26.1,74.6,0.447,0.368,0.238,0.1852,25.56
wkr_10223,two_wheeler,858,20.1,1031.66,6.5,zone_mumbai_coastal,Mumbai,Maharashtra,coastal,Monsoon,75.89,68.0,31.7,81.7,0.322,0.273,0.299,0.3898,31.69
wkr_10224,bike,1389,13.6,568.85,8.2,zone_indore_tier2,Indore,Madhya Pradesh,tier2,Summer,0.16,50.0,35.8,36.6,0.474,0.439,0.293,0.1802,25.41
wkr_10225,bike,1163,9.2,400.48,5.2,zone_coimbatore_tier2,Coimbatore,Tamil Nadu,tier2,Monsoon,16.98,105.0,26.3,89.9,0.511,0.587,0.355,0.2671,28.01
wkr_10226,bike,1157,7.4,437.0,9.2,zone_jaipur_dry,Jaipur,Rajasthan,dry,Monsoon,1.22,110.0,26.3,64.0,0.404,0.412,0.052,0.1417,24.25
wkr_10227,car,959,10.0,419.27,9.0,zone_hyderabad_urban,Hyderabad,Telangana,urban,Monsoon,7.56,99.0,25.9,86.9,0.627,0.62,0.509,0.3391,30.17
wkr_10228,bike,502,23.4,565.75,11.2,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Monsoon,12.45,117.0,27.5,89.5,0.439,0.424,0.105,0.1932,25.8
wkr_10229,two_wheeler,676,27.6,1171.48,8.7,zone_mumbai_coastal,Mumbai,Maharashtra,coastal,Winter,0.34,32.0,15.1,67.3,0.339,0.342,0.259,0.1319,23.96
wkr_10230,car,1443,19.7,1320.04,8.1,zone_mumbai_coastal,Mumbai,Maharashtra,coastal,Winter,1.39,70.0,23.1,67.7,0.083,0.087,0.288,0.151,24.53
wkr_10231,two_wheeler,1021,8.5,341.83,8.1,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Summer,3.34,75.0,34.8,42.1,0.718,0.842,0.298,0.2446,27.34
wkr_10232,car,1104,18.6,698.1,7.3,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Winter,0.69,174.0,16.4,57.2,0.327,0.364,0.238,0.2021,26.06
wkr_10233,two_wheeler,427,17.3,1314.97,9.5,zone_coimbatore_tier2,Coimbatore,Tamil Nadu,tier2,Monsoon,16.71,123.0,27.8,73.3,0.637,0.613,0.102,0.2244,26.73
wkr_10234,bike,397,20.5,639.09,6.7,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Summer,3.74,106.0,39.5,46.9,0.132,0.149,0.355,0.1655,24.96
wkr_10235,car,1123,23.6,1450.95,7.2,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Summer,0.32,177.0,40.6,42.9,0.155,0.174,0.231,0.1679,25.04
wkr_10236,two_wheeler,141,21.0,1256.59,8.7,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Monsoon,98.25,82.0,31.6,89.1,0.415,0.396,0.217,0.508,35.24
wkr_10237,car,288,8.3,598.05,7.3,zone_jaipur_dry,Jaipur,Rajasthan,dry,Monsoon,1.85,160.0,28.6,57.7,0.476,0.55,0.189,0.2117,26.35
wkr_10238,two_wheeler,55,19.3,933.46,10.1,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Monsoon,5.31,128.0,26.7,93.6,0.242,0.244,0.138,0.1734,25.2
wkr_10239,bike,1010,28.2,1066.04,7.7,zone_coimbatore_tier2,Coimbatore,Tamil Nadu,tier2,Monsoon,1.14,116.0,31.9,76.2,0.051,0.05,0.658,0.2559,27.68
wkr_10240,two_wheeler,135,10.9,542.14,9.7,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Monsoon,16.37,170.0,27.2,63.4,0.17,0.185,0.228,0.2226,26.68
wkr_10241,two_wheeler,163,20.2,675.22,9.5,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Monsoon,19.03,95.0,27.6,85.5,0.124,0.142,0.147,0.1575,24.72
wkr_10242,two_wheeler,1211,27.5,1478.1,7.6,zone_pune_urban,Pune,Maharashtra,urban,Monsoon,21.07,115.0,28.4,94.7,0.108,0.096,0.29,0.2093,26.28
wkr_10243,two_wheeler,340,6.7,394.09,10.1,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Winter,0.81,79.0,15.7,43.7,0.266,0.219,0.093,0.0994,22.98
wkr_10244,bike,204,9.7,384.53,5.9,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Winter,0.13,39.0,16.6,72.0,0.195,0.196,0.285,0.1169,23.51
wkr_10245,car,882,10.0,580.28,8.4,zone_delhi_pollution_heavy,Delhi,Delhi,pollution_heavy,Summer,0.35,254.0,38.4,36.3,0.276,0.262,0.098,0.1699,25.1
wkr_10246,car,492,11.5,777.3,7.0,zone_coimbatore_tier2,Coimbatore,Tamil Nadu,tier2,Winter,0.43,54.0,24.6,59.1,0.172,0.191,0.225,0.1346,24.04
wkr_10247,bike,936,13.1,761.54,5.0,zone_jaipur_dry,Jaipur,Rajasthan,dry,Monsoon,2.95,68.0,31.4,65.1,0.055,0.047,0.127,0.0921,22.76
wkr_10248,bike,655,16.5,446.56,6.8,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Winter,1.19,131.0,21.4,52.0,0.168,0.181,0.146,0.1238,23.71
wkr_10249,two_wheeler,1278,5.0,367.08,7.7,zone_coimbatore_tier2,Coimbatore,Tamil Nadu,tier2,Winter,0.35,59.0,15.8,42.9,0.192,0.197,0.272,0.1606,24.82
wkr_10250,two_wheeler,1311,12.8,607.64,5.2,zone_indore_tier2,Indore,Madhya Pradesh,tier2,Summer,0.93,126.0,41.2,29.8,0.395,0.462,0.278,0.1582,24.75
wkr_10251,car,196,14.7,918.06,6.2,zone_delhi_pollution_heavy,Delhi,Delhi,pollution_heavy,Monsoon,12.62,264.0,27.5,92.7,0.053,0.061,0.423,0.3043,29.13
wkr_10252,two_wheeler,1160,14.3,663.84,6.9,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Summer,2.76,74.0,38.7,47.1,0.485,0.575,0.341,0.1872,25.62
wkr_10253,two_wheeler,866,15.3,861.94,4.0,zone_mumbai_coastal,Mumbai,Maharashtra,coastal,Summer,0.26,30.0,34.5,45.5,0.247,0.273,0.242,0.1439,24.32
wkr_10254,car,992,16.9,954.64,8.1,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Winter,0.46,99.0,21.5,24.6,0.147,0.163,0.187,0.1135,23.41
wkr_10255,two_wheeler,620,14.0,504.56,8.7,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Summer,0.44,110.0,37.4,39.1,0.043,0.05,0.157,0.1003,23.01
wkr_10256,car,959,13.0,706.02,4.6,zone_indore_tier2,Indore,Madhya Pradesh,tier2,Monsoon,5.41,103.0,30.1,73.0,0.302,0.334,0.366,0.1818,25.45
wkr_10257,two_wheeler,571,20.6,1088.37,8.8,zone_mumbai_coastal,Mumbai,Maharashtra,coastal,Winter,0.41,44.0,19.9,65.8,0.303,0.354,0.249,0.1462,24.39
wkr_10258,car,435,12.1,1104.77,4.0,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Winter,0.41,142.0,15.4,49.5,0.537,0.522,0.248,0.2053,26.16
wkr_10259,car,490,20.1,1122.72,9.3,zone_pune_urban,Pune,Maharashtra,urban,Summer,0.25,85.0,32.6,37.3,0.208,0.215,0.075,0.0917,22.75
wkr_10260,bike,321,15.9,746.62,4.3,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Summer,0.21,127.0,33.1,31.0,0.082,0.075,0.195,0.1354,24.06
wkr_10261,two_wheeler,659,14.9,939.8,7.6,zone_mumbai_coastal,Mumbai,Maharashtra,coastal,Summer,0.57,90.0,38.1,49.8,0.168,0.181,0.184,0.0855,22.56
wkr_10262,car,621,15.5,877.31,8.2,zone_coimbatore_tier2,Coimbatore,Tamil Nadu,tier2,Winter,0.52,138.0,20.8,55.3,0.174,0.186,0.296,0.1526,24.58
wkr_10263,bike,1440,14.2,521.59,6.8,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Summer,0.16,178.0,41.9,10.0,0.25,0.245,0.46,0.2431,27.29
wkr_10264,bike,587,20.3,499.67,8.2,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Winter,0.49,196.0,20.4,58.3,0.56,0.494,0.083,0.2174,26.52
wkr_10265,bike,926,14.2,546.16,9.6,zone_jaipur_dry,Jaipur,Rajasthan,dry,Winter,0.21,177.0,18.0,33.9,0.348,0.364,0.183,0.1718,25.15
wkr_10266,two_wheeler,914,13.1,532.49,11.3,zone_mumbai_coastal,Mumbai,Maharashtra,coastal,Winter,0.64,55.0,15.6,57.7,0.396,0.428,0.14,0.1267,23.8
wkr_10267,car,542,10.6,781.03,4.0,zone_indore_tier2,Indore,Madhya Pradesh,tier2,Monsoon,10.46,141.0,31.9,80.5,0.381,0.317,0.184,0.209,26.27
wkr_10268,two_wheeler,1410,15.4,721.63,10.3,zone_chennai_coastal,Chennai,Tamil Nadu,coastal,Summer,3.5,34.0,40.8,41.7,0.348,0.319,0.227,0.1259,23.78
wkr_10269,two_wheeler,1406,19.5,913.08,7.7,zone_coimbatore_tier2,Coimbatore,Tamil Nadu,tier2,Winter,2.81,84.0,16.7,46.7,0.189,0.165,0.195,0.119,23.57
wkr_10270,two_wheeler,388,21.8,813.58,7.0,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Winter,0.03,190.0,21.1,48.6,0.422,0.441,0.171,0.1409,24.23
wkr_10271,car,935,16.2,873.63,9.1,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Winter,1.34,129.0,17.8,32.3,0.147,0.175,0.119,0.1161,23.48
wkr_10272,car,922,22.2,1131.51,7.7,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Summer,3.33,213.0,41.1,20.2,0.579,0.53,0.224,0.3007,29.02
wkr_10273,two_wheeler,992,6.1,595.13,12.6,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Monsoon,13.87,73.0,31.0,82.5,0.404,0.385,0.19,0.1807,25.42
wkr_10274,bike,687,10.4,291.26,6.3,zone_hyderabad_urban,Hyderabad,Telangana,urban,Monsoon,12.89,128.0,28.4,89.9,0.163,0.167,0.151,0.1922,25.77
wkr_10275,two_wheeler,705,20.2,1048.53,8.4,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Summer,1.0,137.0,32.9,33.7,0.24,0.258,0.365,0.187,25.61
wkr_10276,bike,620,15.5,331.26,9.9,zone_pune_urban,Pune,Maharashtra,urban,Winter,0.44,124.0,15.5,47.7,0.222,0.265,0.045,0.1238,23.71
wkr_10277,car,105,15.8,859.52,5.8,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Monsoon,13.6,124.0,29.7,71.6,0.506,0.515,0.447,0.2747,28.24
wkr_10278,bike,546,11.6,430.99,7.2,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Summer,0.49,107.0,39.0,14.1,0.449,0.511,0.118,0.1799,25.4
wkr_10279,bike,1083,18.0,664.53,5.9,zone_hyderabad_urban,Hyderabad,Telangana,urban,Summer,0.8,177.0,32.1,32.3,0.143,0.127,0.169,0.1769,25.31
wkr_10280,car,976,23.0,1851.63,10.2,zone_chennai_coastal,Chennai,Tamil Nadu,coastal,Winter,0.84,63.0,16.6,67.8,0.151,0.15,0.481,0.1586,24.76
wkr_10281,two_wheeler,1091,10.0,207.59,6.9,zone_pune_urban,Pune,Maharashtra,urban,Summer,5.26,201.0,36.6,24.0,0.218,0.225,0.246,0.1968,25.9
wkr_10282,bike,1310,30.5,1168.99,6.8,zone_hyderabad_urban,Hyderabad,Telangana,urban,Winter,0.08,141.0,15.3,52.8,0.169,0.194,0.44,0.1585,24.76
wkr_10283,two_wheeler,576,16.5,1015.67,12.1,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Summer,0.03,91.0,43.5,22.1,0.07,0.076,0.158,0.112,23.36
wkr_10284,bike,927,8.2,330.38,9.7,zone_jaipur_dry,Jaipur,Rajasthan,dry,Summer,0.13,144.0,45.1,10.0,0.326,0.388,0.282,0.189,25.67
wkr_10285,two_wheeler,89,11.4,869.34,9.7,zone_indore_tier2,Indore,Madhya Pradesh,tier2,Monsoon,0.85,93.0,29.9,81.5,0.371,0.398,0.159,0.1004,23.01
